"place_id","place_name","city","state","region","place_type","category","significance","description","mood_tags","best_time_to_visit","ideal_visit_time","recommended_duration_hours","entry_fee","rating","crowd_level","family_friendly","adventure_level","cultural_value","nature_value","budget_level","latitude","longitude","nearest_airport","nearest_railway","local_tips","food_specialty","safety_score","cleanliness_score","photography_spots","weather_type","seasonal_highlight","priority"
"IND326","Eco Cave Garden","Nainital","Uttarakhand","North","Cave Garden","Nature","Cave garden","Interconnected natural caves Hanuman temple musical fountain kids park picnic spot forested garden,adventurous","musical","caves","Year-round","Morning","2","60","4.4","Medium","Yes","Medium","Low","High","29.3833","79.4667","Pantnagar Airport","Khurpatal Rd","Caves explore; fountain","Eco cave pakoda","8.9","8.7","Medium","Cool","Cave kids","Recommended"
"IND327","Zoo Garden","Nainital","Uttarakhand","North","Zoo","Wildlife","Hill zoo","Hill zoo conservation education Himalayan fauna forested setting walks educational signage kids favorite,educational","forested","kids","Apr-Jun","Morning","2","50","4.5","Medium","Yes","Medium","Medium","High","29.3833","79.4667","Pantnagar Airport","Nainital Upper Mall","Conservation walk; animals","Nainital lassi","9.0","8.8","High","Cool","Zoo education","Recommended"
"IND328","High Altitude Zoo","Nainital","Uttarakhand","North","Zoo","Wildlife","Conservation zoo","Snow leopard conservation red panda Himalayan bear educational signage forested hill zoo biodiversity focus,conservation","snow","forested","Apr-Jun","Morning","2","60","4.6","Medium","Yes","Medium","High","High","29.3833","79.4667","Pantnagar Airport","Snow View Rd","Snow leopard; education","Zoo thali","9.1","8.9","Medium","Cool","High altitude","Recommended"
"IND329","Land's End","Nainital","Uttarakhand","North","Viewpoint","Nature","Panoramic point","Panoramic point overlooking Nainital lake hills forests sunset views trekking trails forested edge,panoramic","sunset","forested","Year-round","Sunset","2","20","4.5","Low","Yes","Low","Low","High","29.3833","79.5000","Pantnagar Airport","Matkota Rd","Sunset trek; panorama","Sunset tea","9.0","8.8","High","Cool","Lands end view","Recommended"
"IND330","Tiffin Top","Nainital","Uttarakhand","North","Peak","Nature","Dorothy seat","Dorothy seat peak panoramic views trekking trails pine forests Nainital hills sunrise sunset point,panoramic","trekking","pine","Year-round","Morning","3","0","4.4","Low","Yes","Medium","Low","High","29.3833","79.5000","Pantnagar Airport","Ayun Rd","Trek 3km; Dorothy seat","Ayun maggi","8.9","8.7","Medium","Cool","Top panorama","Recommended"
"IND331","Hariyali Devi Temple","Hariyali","Nainital","Uttarakhand","North","Temple","Spiritual","Forest temple,Forest temple amidst pine forests panoramic views spiritual serene temple complex Nainital excursion,serene","forested","spiritual","Year-round","Morning","2","0","4.3","Low","Yes","Low","High","Medium","29.3833","79.5000","Pantnagar Airport","Sukhatal Rd","Forest walk; temple darshan","Forest prasadam","8.8","8.6","Medium","Cool","Forest divinity","Optional"
"IND332","Hanuman Garhi","Hanuman Garhi","Nainital","Uttarakhand","North","Temple","Spiritual","Hill temple,Hilltop Hanuman temple 335 steps panoramic lake views sunrise point temple complex spiritual climb,panoramic","spiritual","sunrise","Year-round","Sunrise","2","0","4.5","Medium","Yes","Medium","High","High","29.3833","79.4667","Pantnagar Airport","Upper Mall Rd","335 steps; sunrise","Laddoo","9.0","8.8","Medium","Cool","Hill Hanuman","Recommended"
"IND333","Naina Peak","Nainital","Uttarakhand","North","Peak","Nature","China Peak","Chel Chet highest point Nainital 360 Himalayan panorama trekking trails pine forests sunrise point,360","highest","trekking","Year-round","Morning","4","50","4.6","Low","Yes","High","Low","High","29.3833","79.4667","Pantnagar Airport","Naina Rd","Trek 5km; 360 views","Naina maggi","9.1","8.9","High","Cool","Peak panorama","Recommended"
"IND334","Sarso Meadow","Sarso","Nainital","Uttarakhand","North","Meadow","Nature","High meadow,High alpine meadow panoramic peaks wildflowers camping shepherd huts trekking trail Nainital highland,alpine","wildflower","shepherd","May-Oct","Morning","4","0","4.5","Low","Yes","Medium","Low","High","29.3833","79.5000","Pantnagar Airport","Sarso Rd","Camping; flowers","Sarso camps","9.0","8.8","Medium","Cool","Meadow high","Recommended"
"IND335","Kilbury Forest","Kilbury","Nainital","Uttarakhand","North","Forest","Nature","Wildlife forest,Kilbury forest rest house leopard sightings pine forests KMVN property panoramic views wildlife sanctuary,pristine","wild","pine","Apr-Nov","Morning","3","100","4.6","Low","Yes","Medium","Medium","High","29.4833","79.5667","Pantnagar Airport","Kilbury Rd","Forest house; leopard spotting","Forest veg thali","9.1","8.9","High","Cool","Wild forest","Recommended"
"IND336","Dehradun Robber's Cave","Dehradun","Uttarakhand","North","Cave","Nature","Sahastradhara cave","Natural cave river stream through cave picnic spot waterfall pools trekking amidst forests Dehradun excursion,mysterious","aquatic","trekking","Year-round","Morning","2","50","4.4","Medium","Yes","Medium","Low","High","30.4833","78.0333","Jolly Grant","Dehradun Jn","Cave stream; picnic","Dehradun momo","8.9","8.7","Medium","Tropical","Cave river","Recommended"
"IND337","Tapovan","Dehradun","Uttarakhand","North","Ashram","Spiritual","Ancient ashram","Ancient Shiva temple Ganga pond amidst forests trekking trails meditation serene spiritual Dehradun retreat,spiritual","serene","forested","Year-round","Morning","2","0","4.5","Low","Yes","Low","High","Medium","30.3167","78.0333","Jolly Grant","Tapovan Rd","Meditation; Ganga pond","Prasad","9.0","8.8","Medium","Tropical","Tapovan peace","Recommended"
"IND338","Malsi Deer Park","Dehradun","Uttarakhand","North","Park","Wildlife","Deer park","Deer park peafowl Himalayan bear picnic boating children's park forested setting wildlife conservation,family","wildlife","forested","Year-round","Morning","2","30","4.3","Medium","Yes","Medium","Medium","High","30.5167","78.1333","Jolly Grant","Malsi Rd","Deer feeding; boating","Kids park thali","8.8","8.6","Medium","Tropical","Deer picnic","Optional"
"IND339","Sahastradhara","Sahastradhara","Uttarakhand","North","Spring","Nature","Sulphur spring","Sulphur spring waterfalls picnic ropeway cave adventure pools skin healing properties forested canyon,healing","waterfall","canyon","Year-round","Morning","2","100","4.5","Medium","Yes","Medium","Low","High","30.8667","78.1833","Jolly Grant","Sahastradhara Rd","Ropeway; sulphur bath","Skin food","9.0","8.8","High","Tropical","Sulphur splash","Recommended"
"IND340","Paltan Bazaar","Dehradun","Uttarakhand","North","Market","Shopping","Bustling bazaar","Bustling bazaar Tibetan market sweets shops street food colonial buildings evening shopping carnival Dehradun heart,bustling","Tibetan","sweets","Year-round","Evening","2","0","4.4","High","Yes","Low","Medium","Low","30.3167","78.0333","Jolly Grant","Dehradun Clock Tower","Bargain; street food","Momo jalebi","8.9","8.7","Medium","Tropical","Bazaar buzz","Recommended"
"IND341","Forest Research Institute","Dehradun","Uttarakhand","North","Museum","Heritage","Greco Roman","Greco-Roman architecture forestry museum 450ha campus six museums research labs panoramic Doon valley,historic","architectural","forestry","Year-round","Morning","2","50","4.6","Medium","Yes","Low","High","High","30.3167","78.0667","Jolly Grant","Dehradun Jn","Museum tour; architecture","FRI cafeteria","9.1","8.9","Medium","Tropical","Greco campus","Recommended"
"IND342","Mindrolling Monastery","Dehradun","Uttarakhand","North","Monastery","Spiritual","Tibetan largest","World's largest statue of Guru Padmasambhava Tibetan Buddhist monastery meditation prayer wheels cultural shows,spiritual","majestic","Tibetan","Year-round","Morning","3","0","4.7","Medium","Yes","Low","High","Medium","30.2833","78.1833","Jolly Grant","Clement Town Rd","Statue; meditation","Tibetan thali","9.2","9.0","Medium","Tropical","Buddhist peace","Recommended"
"IND343","Harrawala","Sahaspur","Uttarakhand","North","Temple","Spiritual","Ancient temple","Ancient temple amidst forests spiritual serene Dehradun excursion peaceful worship forested setting,serene","forested","ancient","Year-round","Morning","1.5","0","4.3","Low","Yes","Low","High","Medium","30.3833","78.0333","Jolly Grant","Harrawala Rd","Forest temple; peace","Panchshul thali","8.8","8.6","Medium","Tropical","Forest worship","Optional"
"IND344","Lacchiwala","Lacchiwala","Uttarakhand","North","Lake","Nature","Nature park","Lake boating picnic birdwatching forested park artificial lake family picnic spot Dehradun nearby,aquatic","family","forested","Year-round","Morning","2","30","4.4","Medium","Yes","Low","Low","High","30.3167","78.1333","Jolly Grant","Lacchiwala Rd","Boating; birdwatching","Lacchiwala fish","8.9","8.7","Medium","Tropical","Lake picnic","Recommended"
"IND345","Asan Barrage","Asan","Uttarakhand","North","Barrage","Nature","Bird sanctuary","Barrage lake migratory birds boating birdwatching picnic wetlands conservation Asan conservation reserve,avian","wetland","migratory","Nov-Mar","Morning","2","50","4.5","Low","Yes","Low","High","High","30.3167","77.6833","Jolly Grant","Doon Cantonment Rd","Birdwatching; boating","Barrage tea","9.0","8.8","High","Tropical","Bird barrage","Recommended"
"IND346","Har Ki Dun","Har Ki Dun","Uttarakhand","North","Valley","Nature","Paradise valley","Ancient Swargarohini peak Pandavas legend alpine meadows Osla village base camp Jaundhar glacier trek,legendary","alpine","ancient","May-Oct","Morning","7","0","4.8","Low","Yes","High","High","High","31.0833","78.4167","Jolly Grant","Purola Rd","Osla homestay; Pandava legend","Ruinsara thali","9.3","9.1","High","Cool","Paradise trek","Must Visit"
"IND347","Ruinsara Lake","Ruinsara","Uttarakhand","North","Lake","Nature","High lake","High altitude lake amidst alpine flowers base camps trekking meadows Har Ki Dun valley pristine glacial lake,pristine","alpine","glacial","Jul-Sep","Morning","6","0","4.7","Low","Yes","Medium","Low","High","31.0833","78.4167","Jolly Grant","Taluka Rd","Camping; flowers","Ruinsara trout","9.2","9.0","Medium","Cold","Lake mirror","Recommended"
"IND348","Borasu Pass","Borasu","Uttarakhand","North","Pass","Nature","High pass","Gangotri Yamunotri transborder pass high meadows alpine flowers challenging trek base camps panoramic peaks,transborder","alpine","challenging","Jul-Sep","Morning","8","0","4.6","Low","No","High","Medium","High","31.0833","78.5833","Jolly Grant","Gangotri Rd","Technical trek; high pass","Borasu camps","9.1","8.9","High","Cold","Pass crossing","Recommended"
"IND349","Yamunotri Temple","Yamunotri","Uttarakhand","North","Temple","Spiritual","Char Dham","Yamunotri source temple Surya Kund hot spring Divya Shila rock Yamuna origin pilgrimage amidst snow peaks,sacred","source","hot","May-Nov","Morning","2","300","4.8","High","Yes","Low","High","Low","31.0167","78.4333","Jolly Grant","Yamunotri Rd","Yatra trek; Surya bath","Yamunotri rice","9.4","9.2","Medium","Cold","Char Dham","Must Visit"
"IND350","Saptarishi Kund","Saptarishi","Uttarakhand","North","Kund","Nature","Yamuna source","High altitude lake Yamuna actual source amidst alpine flowers glaciers Saptarishi cave pilgrimage trek sacred origin,source","sacred","alpine","Jun-Sep","Morning","5","0","4.7","Low","Yes","High","High","High","31.0167","78.4500","Jolly Grant","Janki Chatti Rd","Trek 5km; sacred lake","Saptarishi prasad","9.2","9.0","High","Cold","Yamuna origin","Recommended"
"IND351","Gangotri Temple","Gangotri","Uttarakhand","North","Temple","Spiritual","Char Dham","Gaumukh trek base Bhagirathi origin temple amidst snow peaks Ganga as ice cave KEDAR Ganga aarti sacred origin,pilgrimage","snowy","sacred","May-Nov","Morning","2","300","4.9","High","Yes","Low","High","Low","30.9990","78.9381","Jolly Grant","Gangotri Rd","Yatra; Gaumukh trek","Gangotri laddoo","9.6","9.4","High","Cold","Char Dham","Must Visit"
"IND352","Gaumukh Gaumukh","Uttarakhand","North","Glacier","Nature","Ganga source","Bhagirathi glacier snout Ganga actual source 4km trek amidst alpine meadows moraines sacred origin pilgrimage trek","source","glacial","sacred","May-Nov","Morning","4","0","4.8","Medium","Yes","High","High","High","30.9833","79.0667","Jolly Grant","Bhojbasa Rd","Trek 4km; sacred source","Gaumukh maggi","9.4","9.2","Medium","Cold","Ganga birth","Recommended"
"IND353","Tapovan Gangotri","Tapovan","Uttarakhand","North","Hermitage","Spiritual","Yogi hermitage","Yogi meditation caves Bhagirathi views alpine meadows base camps Gaumukh trek spiritual retreat high Himalaya,spiritual","hermitage","alpine","Jun-Oct","Morning","5","0","4.7","Low","Yes","High","High","High","30.9833","79.0833","Jolly Grant","Bhojbasa Rd","Yogi caves; meditation","Tapovan retreat","9.2","9.0","Medium","Cold","Yogi peace","Recommended"
"IND354","Nandanvan","Nandanvan","Uttarakhand","North","Meadow","Nature","Nanda Devi view","Nilkanth peak base alpine meadows Nanda Devi view flowers base camps Nandanvan-Nanda Devi East trek,alpine","panoramic","base","Jul-Sep","Morning","6","0","4.6","Low","Yes","Medium","High","High","30.6167","79.9667","Jolly Grant","Lata Rd","Camping; Nanda view","Nandanvan camps","9.1","8.9","High","Cool","Meadow base","Recommended"
"IND355","Kedartal","Kedartal","Uttarakhand","North","Lake","Nature","Tapovan lake","High altitude lake amidst snow peaks base camps Auden Col trek alpine flowers glacial lake mountaineering base,glacial","alpine","mountaineering","Jul-Sep","Morning","7","0","4.7","Low","No","High","Medium","High","31.0333","78.8500","Jolly Grant","Gangotri Rd","Technical trek; lake base","Kedartal camps","9.2","9.0","High","Cold","Lake base","Recommended"
"IND356","Balisena","Balisena","Uttarakhand","North","Pass","Nature","High pass","Kedarkantha peak base high meadows alpine flowers camping panoramic peaks Har Ki Dun area trek gateway,alpine","wildflower","panoramic","May-Oct","Morning","5","0","4.6","Low","Yes","Medium","Low","High","31.0833","78.4167","Jolly Grant","Sankri Rd","Camping; flowers","Balisena maggi","9.1","8.9","Medium","Cool","Pass meadow","Recommended"
"IND357","Judith Kedarkantha","Judith","Uttarakhand","North","Peak","Nature","Ski peak","12,500ft ski peak winter skiing summer trek panoramic Har Ki Dun valley snowfields alpine flowers","skiing","alpine","panoramic","Dec-Apr Winter","5","0","4.8","Low","Yes","High","Low","High","31.0833","78.4167","Jolly Grant","Sankri Rd","Skiing; trek summit","Kedarkantha camps","9.3","9.1","High","Cold","Snow peak","Must Visit"
"IND358","Harsil","Harsil","Uttarakhand","North","Village","Nature","Apple valley","Apple orchards deodar forests Bhagirathi views Mukhba village Ganges origin trek serene valley Langur monkeys,serene","apple","forested","May-Nov","Morning","3","0","4.7","Low","Yes","Low","Medium","High","31.0333","78.6833","Jolly Grant","Uttarkashi Rd","Apple picking; Langurs","Harsil apple pie","9.2","9.0","Medium","Cool","Apple serenity","Recommended"
"IND359","Mukhba","Mukhba","Uttarakhand","North","Village","Spiritual","Ganga Dussehra","Winter Gangotri base apple orchards Ganga Dussehra celebrations deodar forests serene valley spiritual retreat,serene","spiritual","apple","May-Nov","Morning","2","0","4.6","Low","Yes","Low","High","Medium","31.0333","78.6833","Jolly Grant","Harsil Rd","Ganga Dussehra; apples","Mukhba thali","9.1","8.9","High","Cool","Winter Ganga","Recommended"
"IND360","Dhanaulti","Dhanaulti","Uttarakhand","North","Hill Station","Nature","Eco park","Trekking trails Surkanda Devi potato farm eco park deodar forests Mussoorie quieter alternative panoramic views,serene","forested","eco","Year-round","Morning","3","0","4.5","Medium","Yes","Medium","Medium","High","30.7000","78.2333","Jolly Grant","Chamba Rd","Trekking; eco park","Dhanaulti potato","9.0","8.8","Medium","Cool","Quiet hills","Recommended"
"IND361","Surkanda Devi","Surkanda","Uttarakhand","North","Temple","Spiritual","Temple trek","High temple trek 360 Himalayan panorama Kartik Swasthani fair rhododendron forests spiritual climb,panoramic","spiritual","trek","Apr-Nov","Morning","3","0","4.6","Low","Yes","Medium","High","High","30.6833","78.3000","Jolly Grant","Dhanaulti Rd","Trek 3km; 360 views","Surkanda prasadam","9.1","8.9","Medium","Cool","Temple panorama","Recommended"
